PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
13428,TT,ddg,0,Fataluku,Fataluku,P,
13428,TT,lva,0,Makuva,Makuva,S,
13466,TT,mgm,4612,Mambae,"Mambae: Mambai",P,155217
14449,TT,por,0,Portuguese,Portuguese,P,711
15450,TT,tet,0,Tetun,Tetun,P,75239
15536,TT,tkd,0,Tukudede,Tukudede,P,46803
15825,TT,wmh,0,Waima'a,Waima'a,P,20592
18503,TT,ind,0,Indonesian,Indonesian,P,3249
19007,TT,xxx,0,Unknown,"Language unknown",P,9930
19153,TT,tdt,0,"Tetun Dili","Tetun Dili",P,515971
19523,TT,bkx,0,Baikeno,Baikeno,P,82916
19647,TT,gal,9999,Galolen,"Galolen: Galoli",P,15405
21001,TT,mjb,0,Makalero,Makalero,P,7923
10125,TU,abq,0,Abaza,Abaza,P,13295
10130,TU,abk,0,Abkhaz,Abkhaz,P,
10130,TU,tur,0,Turkish,Turkish,S,
10161,TU,ady,0,Adyghe,Adyghe,P,
10161,TU,tur,0,Turkish,Turkish,S,
10249,TU,als,0,"Albanian, Tosk","Albanian, Tosk",P,71306
10252,TU,kiu,0,"Zazaki, Northern","Zazaki, Northern",P,194693
10429,TU,hye,0,Armenian,Armenian,P,
10429,TU,hyw,0,"Armenian, Western","Armenian, Western",S,
10464,TU,aii,7300,"Assyrian Neo-Aramaic","Assyrian Neo-Aramaic: Iranian Koine",P,27302
10953,TU,bos,0,Bosnian,Bosnian,P,108675
10998,TU,bul,0,Bulgarian,Bulgarian,P,7166
11140,TU,eng,0,English,English,P,37299
11234,TU,fra,0,French,French,P,29182
11317,TU,che,8728,Chechen,"Chechen: Ploskost",P,108603
11434,TU,crh,0,"Crimean Tatar","Crimean Tatar",P,107311
11560,TU,diq,0,"Zazaki, Southern","Zazaki, Southern",P,1689775
11597,TU,rmt,9391,Domari,"Domari: Yürük",P,33796
11659,TU,nld,0,Dutch,Dutch,P,33065
11675,TU,kbd,0,Kabardian,Kabardian,P,1143388
11798,TU,gag,0,Gagauz,Gagauz,P,5118
11865,TU,kat,10163,Georgian,"Georgian: Imerxev",P,162122
11871,TU,deu,0,"German, Standard","German, Standard",P,51184
11942,TU,ell,0,Greek,Greek,P,
11942,TU,tur,17821,Turkish,"Turkish: Karamanli",S,
12051,TU,cmn,8839,"Chinese, Mandarin","Chinese, Mandarin: Xinan Guanhua",P,40795
12086,TU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,41714
12088,TU,hrt,0,Hertevin,Hertevin,P,1243
12155,TU,hun,0,Hungarian,Hungarian,P,802
12247,TU,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,108603
12273,TU,ita,0,Italian,Italian,P,1790
12521,TU,krc,0,Karachay-Balkar,Karachay-Balkar,P,20271
12526,TU,azb,7465,"Azerbaijani, South","Azerbaijani, South: Tabriz",S,
12526,TU,kaa,11588,Karakalpak,"Karakalpak: Southwest Karakalpak",P,
12599,TU,kaz,11757,Kazakh,"Kazakh: China",P,8249
12848,TU,kum,0,Kumyk,Kumyk,P,1581
12877,TU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,8654872
12933,TU,kir,12042,Kyrgyz,"Kyrgyz: Southern Kirgiz",P,1629
13017,TU,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,1220600
13049,TU,lez,0,Lezgi,Lezgi,P,3231
13186,TU,mkd,0,Macedonian,Macedonian,P,44428
13727,TU,lzz,12824,Laz,"Laz: Xopa",P,99916
14229,TU,oss,0,Ossetic,Ossetic,P,39585
14371,TU,pes,0,"Persian, Iranian","Persian, Iranian",P,665013
14436,TU,bul,8445,Bulgarian,"Bulgarian: Pomak",P,365558
14444,TU,pnt,0,Pontic,Pontic,P,345311
14570,TU,rmn,15997,"Romani, Balkan","Romani, Balkan: Arlijan",P,71252
14571,TU,ron,0,Romanian,Romanian,P,
14571,TU,tur,0,Turkish,Turkish,S,
14598,TU,rus,16118,Russian,"Russian: South Russian",P,35318
14864,TU,srp,0,Serbian,Serbian,P,9418
14909,TU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,25029
15077,TU,spa,0,Spanish,Spanish,P,1156
15152,TU,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,569810
15284,TU,tat,17246,Tatar,"Tatar: Western Tatar",P,27710
15654,TU,tuk,17843,Turkmen,"Turkmen: Yomut",P,1553
15727,TU,urd,0,Urdu,Urdu,P,23752
15741,TU,eng,0,English,English,P,24569
15755,TU,uig,0,Uyghur,Uyghur,P,873
15756,TU,uzs,0,"Uzbek, Southern","Uzbek, Southern",P,4068
16058,TU,bgx,7617,"Balkan Gagauz Turkish","Balkan Gagauz Turkish: Yuruk",P,
16058,TU,tur,0,Turkish,Turkish,S,
18274,TU,tur,0,Turkish,Turkish,P,56198996
18756,TU,tur,0,Turkish,Turkish,P,6120443
18805,TU,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,538424
18859,TU,azb,7465,"Azerbaijani, South","Azerbaijani, South: Tabriz",P,573422
18997,TU,tur,0,Turkish,Turkish,P,21753
19007,TU,tsm,0,"Turkish Sign Language","Turkish Sign Language",P,409585
19243,TU,lad,0,Ladino,Ladino,P,
19243,TU,tur,0,Turkish,Turkish,S,
19615,TU,tru,0,Turoyo,Turoyo,P,71449
19766,TU,tur,0,Turkish,Turkish,P,17653
20119,TU,tur,0,Turkish,Turkish,P,5325
20327,TU,ayp,0,"Arabic, North Mesopotamian Spoken","Arabic, North Mesopotamian Spoken",P,552184
20455,TU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,2686
20631,TU,tur,0,Turkish,Turkish,P,21720
12713,TV,gil,0,Kiribati,Kiribati,P,111
15667,TV,tvl,0,Tuvaluan,Tuvaluan,P,10643
10295,TW,ami,0,Amis,Amis,P,205755
10296,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,871
10328,TW,eng,0,English,English,P,2114
11140,TW,eng,0,English,English,P,2504
11277,TW,tha,0,Thai,Thai,P,67703
11344,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,13605254
11619,TW,dru,0,Rukai,Rukai,P,
12051,TW,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,4558317
12054,TW,hak,0,"Chinese, Hakka","Chinese, Hakka",P,
12140,TW,cmn,20057,"Chinese, Mandarin","Chinese, Mandarin: Hui",P,56650
12322,TW,jpn,0,Japanese,Japanese,P,
12484,TW,bnn,0,Bunun,Bunun,P,
12484,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",S,
12484,TW,xnb,0,Kanakanabu,Kanakanabu,S,
12581,TW,ckv,0,Kavalan,Kavalan,S,
12581,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,
12700,TW,vie,0,Vietnamese,Vietnamese,P,120485
12795,TW,kor,0,Korean,Korean,P,
13437,TW,zlm,0,Malay,Malay,P,13195
14262,TW,pwn,0,Paiwan,Paiwan,P,98755
14494,TW,pyu,0,Puyuma,Puyuma,P,13786
14617,TW,bnn,0,Bunun,Bunun,P,
14617,TW,sxr,0,Saaroa,Saaroa,S,
14646,TW,xsy,0,Saisiyat,Saisiyat,P,
14811,TW,trv,0,Seediq,Seediq,P,9545
15175,TW,tgl,0,Tagalog,Tagalog,P,80323
15310,TW,tay,0,Atayal,Atayal,P,
15462,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,
15462,TW,ssf,0,Thao,Thao,S,
15468,TW,bod,0,"Tibetan, Central","Tibetan, Central",P,2020
15597,TW,tsu,0,Tsou,Tsou,P,6713
15741,TW,eng,0,English,English,P,5922
15974,TW,tao,0,Yami,Yami,P,3513
18425,TW,bnn,0,Bunun,Bunun,P,
18503,TW,ind,0,Indonesian,Indonesian,P,253123
18605,TW,khk,0,"Mongolian, Halh","Mongolian, Halh",P,
18941,TW,trv,0,Seediq,Seediq,P,30683
18942,TW,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,3012
19007,TW,csl,0,"Chinese Sign Language","Chinese Sign Language",S,
19007,TW,tss,0,"Taiwan Sign Language","Taiwan Sign Language",P,
19230,TW,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,101
21573,TW,szy,0,Sakizaya,Sakizaya,P,960
10429,TX,hye,0,Armenian,Armenian,P,
10429,TX,hyw,0,"Armenian, Western","Armenian, Western",S,
10495,TX,ava,0,Avar,Avar,P,
10528,TX,azj,0,"Azerbaijani, North","Azerbaijani, North",P,55963
10705,TX,bak,7824,Bashkort,"Bashkort: Bashkir",P,
10959,TX,brh,8355,Brahui,"Brahui: Sarawan",P,528
10998,TX,bul,0,Bulgarian,Bulgarian,P,
11065,TX,bel,0,Belarusian,Belarusian,P,
11317,TX,che,0,Chechen,Chechen,P,
11382,TX,chv,0,Chuvash,Chuvash,P,
11505,TX,dar,0,Dargwa,Dargwa,P,
11865,TX,kat,10173,Georgian,"Georgian: Xevsur",P,1703
11871,TX,deu,0,"German, Standard","German, Standard",P,3127
11942,TX,ell,0,Greek,Greek,P,790
12526,TX,kaa,0,Karakalpak,Karakalpak,P,
12599,TX,kaz,0,Kazakh,Kazakh,P,
12795,TX,kor,0,Korean,Korean,P,
12877,TX,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,7024
12933,TX,kir,0,Kyrgyz,Kyrgyz,P,
12952,TX,lbe,12694,Lak,"Lak: Vixlin",P,4331
13049,TX,lez,0,Lezgi,Lezgi,P,18502
13077,TX,lit,13011,Lithuanian,"Lithuanian: Suvalkietiskai",P,635
13118,TX,mhr,13728,"Mari, Meadow","Mari, Meadow: Mari, Low",P,897
13775,TX,ron,0,Romanian,Romanian,P,2114
13809,TX,myv,0,Erzya,Erzya,P,2252
14039,TX,uzn,0,"Uzbek, Northern","Uzbek, Northern",P,309344
14229,TX,oss,0,Ossetic,Ossetic,P,
14256,TX,pbu,0,"Pashto, Northern","Pashto, Northern",P,2229
14371,TX,pes,0,"Persian, Iranian","Persian, Iranian",P,13553
14431,TX,pol,0,Polish,Polish,P,
14598,TX,rus,0,Russian,Russian,P,
15201,TX,tgk,0,Tajik,Tajik,P,5591
15284,TX,tat,0,Tatar,Tatar,P,
15356,TX,bgn,0,"Balochi, Western","Balochi, Western",P,51337
15654,TX,tuk,0,Turkmen,Turkmen,P,4794976
15696,TX,ukr,0,Ukrainian,Ukrainian,P,11614
15755,TX,uig,0,Uyghur,Uyghur,P,2318
18274,TX,tur,0,Turkish,Turkish,P,17631
19007,TX,xxx,0,Unknown,"Language unknown",P,43882
10242,TZ,wbj,0,Alagwa,Alagwa,P,56144
10375,TZ,swh,0,Swahili,Swahili,P,64283
10378,TZ,acx,0,"Arabic, Omani Spoken","Arabic, Omani Spoken",S,
10378,TZ,swh,0,Swahili,Swahili,P,
10441,TZ,mas,1071,Maasai,"Maasai: Arusha",P,283433
10586,TZ,swh,16976,Swahili,"Swahili: Bajuni",P,23470
10673,TZ,mas,13199,Maasai,"Maasai: Parakuyo",P,714167
10782,TZ,bem,0,Bemba,Bemba,P,5303
10783,TZ,bmb,0,Bembe,Bembe,P,944
10785,TZ,bez,0,Bena,Bena,P,1237623
10787,TZ,bdp,0,Bende,Bende,P,53188
10930,TZ,bou,0,Bondei,Bondei,P,97856
11035,TZ,bds,0,Burunge,Burunge,P,37544
11140,TZ,eng,0,English,English,P,9240
11211,TZ,fip,0,Fipa,Fipa,P,355477
11234,TZ,fra,0,French,French,P,2700
11289,TZ,old,0,Mochi,Mochi,P,1146561
11462,TZ,dav,0,Dawida,Dawida,P,27437
11557,TZ,dig,3036,Chidigo,"Chidigo: Digo",P,242738
11584,TZ,doe,0,Doe,Doe,P,66097
11871,TZ,deu,0,"German, Standard","German, Standard",P,13351
11917,TZ,gog,0,Gogo,Gogo,P,2505900
11930,TZ,gow,0,Gorowa,Gorowa,P,98496
11942,TZ,ell,0,Greek,Greek,P,33722
11982,TZ,guj,0,Gujarati,Gujarati,P,493072
12017,TZ,gwe,0,Gweno,Gweno,P,3773
12023,TZ,haq,0,Ha,Ha,P,1899069
12051,TZ,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,
12051,TZ,yue,0,"Chinese, Yue","Chinese, Yue",S,
12059,TZ,han,0,Hangaza,Hangaza,P,413182
12075,TZ,hay,0,Haya,Haya,P,2244715
12078,TZ,heh,0,Hehe,Hehe,P,1413457
12103,TZ,nyn,15177,Nyankore,"Nyankore: Hima",P,13625
12106,TZ,hin,0,Hindi,Hindi,P,67674
12161,TZ,run,0,Rundi,Rundi,P,640259
12198,TZ,ikz,0,Ikizu,Ikizu,P,94354
12201,TZ,ntk,0,Ikoma-Nata-Isenye,Ikoma-Nata-Isenye,P,60307
12245,TZ,nim,0,Nilamba,Nilamba,P,802266
12248,TZ,irk,0,Iraqw,Iraqw,P,864623
12260,TZ,isn,0,Isanzu,Isanzu,P,89235
12363,TZ,jit,0,Jita,Jita,P,347421
12414,TZ,kki,0,Kagulu,Kagulu,P,393307
12415,TZ,hka,0,Kahe,Kahe,P,7441
12446,TZ,kck,0,Kalanga,Kalanga,P,16186
12466,TZ,kam,0,Kamba,Kamba,P,12136
12628,TZ,ccl,0,Cutchi-Swahili,Cutchi-Swahili,P,83660
12637,TZ,ked,0,Kerewe,Kerewe,P,275406
12681,TZ,kik,80,Gikuyu,"Gikuyu: Kikuyu",P,25994
12691,TZ,kiv,0,Kimbu,Kimbu,P,214817
12697,TZ,hts,0,Hadza,Hadza,P,1235
12699,TZ,zga,0,Kinga,Kinga,P,248498
12719,TZ,kqh,0,Kisankasa,Kisankasa,P,12859
12720,TZ,kiz,0,Kisi,Kisi,P,33686
12721,TZ,guz,0,Ekegusii,Ekegusii,P,627
12785,TZ,kcz,0,Konongo,Konongo,P,140459
12876,TZ,kuj,0,Kuria,Kuria,P,721060
12891,TZ,kdc,0,Kutu,Kutu,P,123932
12919,TZ,kya,0,Kwaya,Kwaya,P,193377
12923,TZ,cwe,0,Kwere,Kwere,P,277145
12970,TZ,lai,0,Lambya,Lambya,P,110168
13143,TZ,ruf,0,Luguru,Luguru,P,1295065
13157,TZ,luo,0,Dholuo,Dholuo,P,229862
13177,TZ,mas,0,Maasai,Maasai,P,388709
13188,TZ,jmc,0,Machame,Machame,P,699653
13190,TZ,mvw,0,Machinga,Machinga,P,99283
13236,TZ,mgh,0,Makhuwa-Meetto,Makhuwa-Meetto,P,642409
13269,TZ,ndh,0,Ndali,Ndali,P,413243
13271,TZ,ndj,0,Ndamba,Ndamba,P,151474
13278,TZ,dne,0,Ndendeule,Ndendeule,P,188562
13279,TZ,ndg,0,Ndengereko,Ndengereko,P,207419
13288,TZ,njd,0,"Ndonde Hamba","Ndonde Hamba",P,25194
13357,TZ,nnq,0,Ngindo,Ngindo,P,606841
13367,TZ,ngo,0,Ngoni,Ngoni,P,468195
13376,TZ,ngq,0,Ngoreme,Ngoreme,P,92426
13377,TZ,ngp,0,Ngulu,Ngulu,P,364102
13418,TZ,nyn,0,Nyankore,Nyankore,P,20234
13427,TZ,kde,0,Makonde,Makonde,P,1769728
13429,TZ,ymk,0,Makwe,Makwe,P,17757
13455,TZ,mgq,0,Malila,Malila,P,115408
13470,TZ,mgr,0,Mambwe-Lungu,Mambwe-Lungu,P,548431
13482,TZ,mgs,0,Manda,Manda,P,39832
13584,TZ,mgv,0,Matengo,Matengo,P,413107
13589,TZ,mgw,0,Matumbi,Matumbi,P,267048
13637,TZ,mgz,0,Mbugwe,Mbugwe,P,46218
13644,TZ,mgy,0,Mbunga,Mbunga,P,80011
13687,TZ,rwk,0,Rwa,Rwa,P,247871
13846,TZ,mpa,0,Mpoto,Mpoto,P,87675
13901,TZ,mwn,14472,Nyamwanga,"Nyamwanga: Tambo",P,239610
13906,TZ,mwe,0,Mwera,Mwera,P,866337
14078,TZ,nyy,0,Nyakyusa-Ngonde,Nyakyusa-Ngonde,P,1413457
14081,TZ,now,0,Nyambo,Nyambo,P,710207
14083,TZ,nym,0,Nyamwezi,Nyamwezi,P,1727559
14091,TZ,nya,333,Chichewa,"Chichewa: Chewa",P,46323
14096,TZ,nih,0,"Nyiha, Tanzania","Nyiha, Tanzania",P,426156
14162,TZ,nsg,0,Ngasa,Ngasa,P,8079
14296,TZ,pbr,0,Pangwa,Pangwa,P,172001
14319,TZ,asa,0,Asu,Asu,P,942822
14355,TZ,swh,16984,Swahili,"Swahili: Pemba",P,2881
14394,TZ,piw,0,Pimbwe,Pimbwe,P,79874
14425,TZ,poy,0,Pogolo,Pogolo,P,509504
14449,TZ,por,0,Portuguese,Portuguese,P,1265
14483,TZ,pan,761,"Punjabi, Eastern","Punjabi, Eastern: Punjabi",P,67568
14519,TZ,lag,0,Langi,Langi,P,674027
14588,TZ,rui,0,Rufiji,Rufiji,P,551675
14594,TZ,rnw,0,Rungwa,Rungwa,P,49576
14605,TZ,kin,0,Kinyarwanda,Kinyarwanda,P,50597
14634,TZ,eng,0,English,English,S,
14634,TZ,sbk,0,Safwa,Safwa,P,
14634,TZ,swh,0,Swahili,Swahili,S,
14636,TZ,sbm,0,Sagala,Sagala,P,217575
14720,TZ,sad,0,Sandawe,Sandawe,P,75424
14816,TZ,dig,0,Chidigo,Chidigo,S,
14816,TZ,seg,0,Segeju,Segeju,P,
14816,TZ,swh,0,Swahili,Swahili,S,
14890,TZ,ksb,0,Shambala,Shambala,P,1226540
14915,TZ,swh,0,Swahili,Swahili,P,637925
14972,TZ,xog,0,Soga,Soga,P,5396
14983,TZ,som,0,Somali,Somali,P,67504
14997,TZ,soz,1040,Temi,"Temi: Sonjo",P,54312
15101,TZ,suj,0,Shubi,Shubi,P,92400
15112,TZ,suk,0,Sukuma,Sukuma,P,9600427
15120,TZ,suw,0,Sumbwa,Sumbwa,P,526027
15145,TZ,swh,0,Swahili,Swahili,P,752361
15286,TZ,tcc,0,Datooga,Datooga,P,
15298,TZ,tvs,0,Taveta,Taveta,P,6746
15423,TZ,wun,0,Bungu,Bungu,P,99149
15555,TZ,tny,0,Tongwe,Tongwe,P,59495
15633,TZ,swh,0,Swahili,Swahili,P,83984
15657,TZ,rim,0,Nyaturu,Nyaturu,P,1048314
15663,TZ,kin,0,Kinyarwanda,Kinyarwanda,P,93263
15768,TZ,mhd,0,Mbugu,Mbugu,P,64422
15789,TZ,vid,0,Vidunda,Vidunda,P,12342
15796,TZ,vin,0,Vinza,Vinza,P,27541
15806,TZ,vun,0,Vunjo,Vunjo,P,674422
15851,TZ,wbh,0,Wanda,Wanda,P,66236
15856,TZ,wbi,1042,Vwanji,"Vwanji: Wanji",P,49714
15988,TZ,yao,0,Yao,Yao,P,608928
16085,TZ,zak,0,Zanaki,Zanaki,P,170432
16087,TZ,swh,0,Swahili,Swahili,P,
16090,TZ,swh,0,Swahili,Swahili,S,
16090,TZ,zaj,0,Zaramo,Zaramo,P,
16104,TZ,ziw,0,Zigula,Zigula,P,800240
16108,TZ,zin,0,Zinza,Zinza,P,380062
16115,TZ,job,0,Joba,Joba,P,6561
16784,TZ,lug,0,Ganda,Ganda,P,57989
17128,TZ,kfr,0,Kacchi,Kacchi,P,67516
18375,TZ,tcc,9153,Datooga,"Datooga: Gisamjanga",P,13685
18825,TZ,cwa,0,Kabwa,Kabwa,P,20097
18897,TZ,dhs,0,Dhaiso,Dhaiso,P,
18897,TZ,swh,0,Swahili,Swahili,S,
18959,TZ,nkt,0,"Nyika, Tanzania","Nyika, Tanzania",P,37468
18960,TZ,ssc,0,Suba-Simbiti,Suba-Simbiti,P,147920
19007,TZ,tza,0,"Tanzanian Sign Language","Tanzanian Sign Language",P,590910
19067,TZ,kcu,0,Kami,Kami,P,31498
19116,TZ,sbp,0,Sangu,Sangu,P,
19116,TZ,snq,0,Sangu,Sangu,S,
19160,TZ,reg,0,Kara,Kara,P,
19160,TZ,yul,0,Yulu,Yulu,S,
19245,TZ,swh,0,Swahili,Swahili,P,446
19524,TZ,gmx,0,Magoma,Magoma,P,15979
19571,TZ,mjh,0,Mwera,Mwera,P,10450
19572,TZ,aas,0,Aasax,Aasax,S,
19572,TZ,mas,0,Maasai,Maasai,P,
19573,TZ,nxi,0,Nindi,Nindi,P,169
20766,TZ,rof,0,Rombo,Rombo,P,202224
20781,TZ,yao,0,Yao,Yao,P,91597
21582,TZ,xsj,0,Subi,Subi,P,105000
10349,UC,eng,0,English,English,P,4725
10350,UC,pap,0,Papiamentu,Papiamentu,P,112246
11140,UC,eng,0,English,English,P,2088
11234,UC,fra,0,French,French,P,2583
11600,UC,spa,0,Spanish,Spanish,P,6316
11659,UC,nld,0,Dutch,Dutch,P,11528
11661,UC,nld,0,Dutch,Dutch,P,210
12057,UC,yue,0,"Chinese, Yue","Chinese, Yue",P,1541
14449,UC,por,0,Portuguese,Portuguese,P,1404
14771,UC,hns,0,"Hindustani, Sarnami","Hindustani, Sarnami",P,
15133,UC,srn,0,"Sranan Tongo","Sranan Tongo",P,2016
15741,UC,eng,0,English,English,P,1541
16083,UC,spa,0,Spanish,Spanish,P,839
19007,UC,xxx,0,Unknown,"Language unknown",P,1215
19209,UC,spa,0,Spanish,Spanish,P,6679
19414,UC,vic,0,"Virgin Islands Creole English","Virgin Islands Creole English",P,4551
10149,UG,ach,0,Acholi,Acholi,P,1852708
10258,UG,alz,0,Alur,Alur,P,1216612
10271,UG,rwm,0,Amba,Amba,P,52618
10808,UG,bfa,0,Bari,Bari,P,118638
10996,UG,bxk,0,Bukusu,Bukusu,P,45824
11064,UG,tlj,0,Talinga-Bwisi,Talinga-Bwisi,P,124750
11140,UG,eng,0,English,English,P,4319
11234,UG,fra,0,French,French,P,1469
11331,UG,cgg,0,Chiga,Chiga,P,2943050
11440,UG,spa,0,Spanish,Spanish,P,9646
11982,UG,guj,0,Gujarati,Gujarati,P,450147
11996,UG,rub,0,Gungu,Gungu,P,103751
12018,UG,gwr,0,Gwere,Gwere,P,767021
12075,UG,hay,0,Haya,Haya,P,103192
12103,UG,nyn,15177,Nyankore,"Nyankore: Hima",P,3732481
12106,UG,hin,0,Hindi,Hindi,P,5593
12161,UG,run,0,Rundi,Rundi,P,283831
12439,UG,keo,0,Kakwa,Kakwa,P,224796
12452,UG,kbo,1349,Keliko,"Keliko: Kaliko",P,12233
12466,UG,kam,0,Kamba,Kamba,P,9783
12528,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,822602
12629,UG,kcn,0,Nubi,Nubi,P,35572
12630,UG,lke,0,Kenye,Kenye,P,123390
12681,UG,kik,80,Gikuyu,"Gikuyu: Kikuyu",P,103271
12774,UG,kng,12204,Koongo,"Koongo: Kongo",P,5035
12779,UG,koo,0,Konzo,Konzo,P,1051103
12842,UG,kdi,0,Kumam,Kumam,P,328546
12985,UG,laj,0,Lango,Lango,P,2630846
13017,UG,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,14679
13035,UG,led,0,Lendu,Lendu,P,23343
13068,UG,lin,0,Lingala,Lingala,P,24605
13141,UG,lgg,0,Lugbara,Lugbara,P,
13141,UG,luc,0,Aringa,Aringa,S,
13196,UG,mhi,0,Ma'di,Ma'di,P,361895
13418,UG,nyn,15178,Nyankore,"Nyankore: Hororo",P,393898
13501,UG,mdj,0,Mangbetu,Mangbetu,P,97369
13561,UG,myx,0,Masaaba,Masaaba,P,2037979
13900,UG,mxh,0,Mvuba,Mvuba,P,1205
13942,UG,nnb,0,Nande,Nande,P,24464
14101,UG,nuj,0,Nyole,Nyole,P,675818
14103,UG,nyo,0,Nyoro,Nyoro,P,1196850
14134,UG,ndp,0,Ndo,Ndo,P,66821
14147,UG,lul,0,Olu'bo,Olu'bo,P,2446
14251,UG,adh,0,Adhola,Adhola,P,595336
14417,UG,brf,0,Bera,Bera,P,1956
14428,UG,pko,0,Pokoot,Pokoot,P,129690
14595,UG,ruc,0,Ruruuli-Runyala,Ruruuli-Runyala,P,234676
14605,UG,kin,0,Kinyarwanda,Kinyarwanda,P,1086921
14616,UG,lsm,0,Saamya-Gwe,Saamya-Gwe,P,643508
14805,UG,kpz,1118,Kupsapiiny,"Kupsapiiny: Sebei",P,338428
14972,UG,xog,0,Soga,Soga,P,3666880
15049,UG,snm,1331,"Ma'di, Southern","Ma'di, Southern: Southern",P,91556
15145,UG,swh,0,Swahili,Swahili,P,4931
15348,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,
15348,UG,teu,0,Soo,Soo,S,
15448,UG,teo,0,Teso,Teso,P,2905028
15453,UG,ikx,0,Ik,Ik,P,19772
15561,UG,ttj,0,Tooro,Tooro,P,1044927
15563,UG,toq,0,Toposa,Toposa,P,53823
15663,UG,kin,0,Kinyarwanda,Kinyarwanda,P,444650
15672,UG,kin,0,Kinyarwanda,Kinyarwanda,P,4250
16784,UG,lug,0,Ganda,Ganda,P,8157079
16842,UG,gom,0,"Konkani, Goan","Konkani, Goan",P,48933
19007,UG,ugn,0,"Ugandan Sign Language","Ugandan Sign Language",P,442710
19162,UG,luc,0,Aringa,Aringa,P,611393
19206,UG,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,17995
20941,UG,kdj,0,Ng'akarimojong,Ng'akarimojong,P,
20941,UG,nyp,0,Nyang'i,Nyang'i,S,
21072,UG,lth,0,Thur,Thur,P,116364
21581,UG,dno,0,Ndrulo,Ndrulo,P,18900
10168,UK,afr,6715,Afrikaans,"Afrikaans: East Cape Afrikaans",P,66454
10218,UK,aka,0,Akan,Akan,P,26837
10249,UK,als,0,"Albanian, Tosk","Albanian, Tosk",P,2654
10326,UK,eng,0,English,English,P,92073
10328,UK,eng,0,English,English,P,50800
10329,UK,eng,0,English,English,P,41273
10330,UK,rme,0,Angloromani,Angloromani,P,57054
10378,UK,acx,0,"Arabic, Omani Spoken","Arabic, Omani Spoken",P,2139
10429,UK,hye,0,Armenian,Armenian,P,
10429,UK,hyw,0,"Armenian, Western","Armenian, Western",S,
10464,UK,aii,112,"Assyrian Neo-Aramaic","Assyrian Neo-Aramaic: Assyrian",P,6769
10491,UK,bar,0,Bavarian,Bavarian,P,19050
10759,UK,ars,0,"Arabic, Najdi Spoken","Arabic, Najdi Spoken",P,23283
10790,UK,ben,0,Bengali,Bengali,P,345492
10966,UK,por,47,Portuguese,"Portuguese: Brasil",P,29633
10998,UK,bul,0,Bulgarian,Bulgarian,P,62441
11029,UK,mya,0,Burmese,Burmese,P,13996
11065,UK,bel,0,Belarusian,Belarusian,P,5667
11140,UK,eng,0,English,English,P,47833112
11157,UK,ekk,0,"Estonian, Standard","Estonian, Standard",P,14816
11205,UK,fin,0,Finnish,Finnish,P,14816
11217,UK,vls,0,Vlaams,Vlaams,P,17991
11234,UK,fra,0,French,French,P,169331
11244,UK,kri,0,Krio,Krio,P,18578
11277,UK,tha,0,Thai,Thai,P,25399
11421,UK,eng,0,English,English,P,546047
11456,UK,ell,0,Greek,Greek,P,17991
11457,UK,tur,0,Turkish,Turkish,P,5292
11458,UK,ces,0,Czech,Czech,P,
11496,UK,dan,0,Danish,Danish,P,27517
11620,UK,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,
11620,UK,eng,0,English,English,S,
11659,UK,nld,0,Dutch,Dutch,P,86781
11722,UK,arz,0,"Arabic, Egyptian Spoken","Arabic, Egyptian Spoken",P,49888
11870,UK,gsw,0,"German, Swiss","German, Swiss",P,14665
11871,UK,deu,0,"German, Standard","German, Standard",P,138640
11891,UK,eng,9633,English,"English: Yanito",P,13429
11942,UK,ell,0,Greek,Greek,P,57148
11982,UK,guj,0,Gujarati,Gujarati,P,622397
12051,UK,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,128057
12054,UK,hak,0,"Chinese, Hakka","Chinese, Hakka",P,29056
